Tilda UID;Brand;SKU;Mark;Category;Title;Price;Quantity;External ID;Parent UID;Weight;Length;Width;Height;Unit;Portion;Url
2,91044E+11;;S-OS-PS-OS-4,2x32;;"Саморез;Все категории";Саморез с прессшайбой 4,2х32 мм;0.45;12000;4c2041cf-8de7-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/291044328082-samorez-s-pressshaiboi-42h32-mm
9,29287E+11;;S-OS-KL-OS-3,9x11;;"Саморез;Все категории";"Саморез по металлу 3,9х11 ""КЛОП""";0.42;42500;49e160ab-8d1d-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/929287291782-samorez-po-metallu-39h11-klop
4,95936E+11;;S-OS-KL-CO-3,5x11;;"Саморез;Все категории";"Саморез по металлу 3,5х11 ""КЛОП""";0.41;2698;5f73c4f8-8d1d-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/495936382472-samorez-po-metallu-35h11-klop
4,88853E+11;;CPVS-25x10x0,5-13;;Сетка ЦПВС;ЦПВС 25х10х0,5 (13 м);818.55;2;e929f466-8484-11ee-95a7-e43d1a17f1f9;;0;0;0;0;;0;http://droxmar.ru/tproduct/488852514492-tspvs-25h10h05-13-m
4,91189E+11;;OKB-U-140х325х120х4;;"Основание колонны бруса;Все категории";Основание колонны бруса тип U 140х325х120х4;474.22;29;4651cf8c-8858-11ee-95a7-e43d1a17f1f9;;1156;0;0;0;PCE;1;http://droxmar.ru/okb/tproduct/491189329242-osnovanie-kolonni-brusa-tip-u-140h325h12
6,97821E+11;;S-R-NS-8х1000;;"Шпилька;Все категории";Шпилька резьбовая нерж. А2 DIN975 8х1000;195.04;44;0770b672-8abd-11ee-8885-e43d1a180a17;;312;0;0;0;PCE;1;http://droxmar.ru/shpilka/tproduct/697821253122-shpilka-rezbovaya-nerzh-a2-din975-8h1000
7,28603E+11;;KUU-90х90х40х2,0;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 90х90х40х2,0 мм;;0;33ea7df1-8846-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/728603338952-ugolok-krepezhnii-usilennii-90h90h40h20
3,70376E+11;;PS-100х300х2,0;;"Пластина;Все категории";Пластина соединительная 100х300х2,0 мм;99.46;38;f029d29d-8863-11ee-95a7-e43d1a17f1f9;;428;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/370375785852-plastina-soedinitelnaya-100h300h20-mm
7,05928E+11;;OBr-L-50х65х30х1,2;Хит!;"Опора бруса;Все категории";"Опора бруса ""Лайт"" 50х65х30х1,2";39.86;749;5eba6acd-8531-11ee-95a7-e43d1a17f1f9;;92;0;0;0;PCE;1;http://droxmar.ru/opora/tproduct/705928036042-opora-brusa-lait-50h65h30h12
9,03822E+11;;KUU-130х130х100х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 130х130х100 мм LC;80.66;165;fee7e7fb-8849-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/903822390482-ugolok-krepezhnii-usilennii-130h130h100
5,80799E+11;;KUU-50х50х35х1,5;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 50х50х35х1,5 мм;���.22;328;9657467d-8845-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/580799290842-ugolok-krepezhnii-usilennii-50h50h35h15
8,1865E+11;;PS-60х300х2,0;;"Пластина;Все категории";Пластина соединительная 60х300х2,0 мм;62.32;25;3506cb31-8863-11ee-95a7-e43d1a17f1f9;;256;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/818650073682-plastina-soedinitelnaya-60h300h20-mm
4,12897E+11;;KU-50х50х35х2,5;;"Уголок крепёжный;Все категории";Уголок крепежный 50х50х35х2,5 мм;15.24;400;41d19b47-8798-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/412897321702-ugolok-krepezhnii-50h50h35h25-mm
7,30563E+11;;KU-AS-140х40х40х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный асимметричный 140х40х40х1,7 мм;21.23;166;f5fe953d-8859-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/730562537592-ugolok-krepezhnii-asimmetrichnii-140h40h
9,05149E+11;;S-E-3,5x45;;"Саморез;Все категории";Саморез по дереву 3,5х45;0.61;56930;ecfafb72-8de9-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/905148873152-samorez-po-derevu-35h45
6,36575E+11;;S-OS-PS-CO-4,2x16;;"Саморез;Все категории";Саморез с прессшайбой 4,2х16 мм;0.44;5070;21658b84-8de8-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/636574928812-samorez-s-pressshaiboi-42h16-mm
7,98236E+11;;LP-0,5x20-20;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,5х20 20м;391.05;4;e2621367-7a3d-11ee-8885-e43d1a180a17;;1284;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/798236158682-lenta-plastina-krepezhnaya-pryamaya-05h2
4,95952E+11;;LP-0,5x17-25;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,5х17 25м;429.04;10;799af2da-7a3d-11ee-8885-e43d1a180a17;;1280;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/495951548892-lenta-plastina-krepezhnaya-pryamaya-05h1
8,79633E+11;;S-B-3,5x45;;"Саморез;Все категории";Саморез по дереву 3,5х45;0.57;15620;dfeaeca3-8de9-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/879633255292-samorez-po-derevu-35h45
2,74145E+11;;LTP-0,5x20-25;;"Лента монтажная;Все категории";Лента для тёплых полов 0,5х20 25м;518.65;12;9f4e3d5d-797b-11ee-8885-e43d1a180a17;;1602;0;0;0;;0;http://droxmar.ru/lenta/tproduct/274144631632-lenta-dlya-tyoplih-polov-05h20-25m
4,40831E+11;;GS-3х80;;Гвоздь;Гвоздь 3х80;135.89;47;ecaeb174-9b41-11ee-8886-e43d1a180a17;;0;0;0;0;KGM;1;http://droxmar.ru/tproduct/440830860812-gvozd-3h80
9,61244E+11;;T-400x30x20x1;Хит!;"Все категории;Кронштейн крепёжный";Кронштейн Т-образный 400x30x20x1;156.57;306;9b84b922-83b1-11ee-8885-e43d1a180a17;;344;0;0;0;PCE;1;http://droxmar.ru/all/tproduct/961243793672-kronshtein-t-obraznii-400x30x20x1
6,58505E+11;;PR-Z-30х30х2000х1,8;;"Профиль;Все категории";Профиль монтажный Z-образный 30х30х2000х1,8 ОЦ;346.49;20;46d6a537-e04e-11ee-95a8-e43d1a17f1f9;;2190;0;0;0;PCE;1;http://droxmar.ru/profil/tproduct/658505072362-profil-montazhnii-z-obraznii-30h30h2000h
2,62631E+11;;S-B-3,5x55;;"Саморез;Все категории";Саморез по дереву 3,5х55;0.65;8900;56f77015-8dea-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/262631216332-samorez-po-derevu-35h55
1,48742E+11;;PP-60х27х290х0,9;;"Подвес прямой;Все категории";ПП 60х27х290х0,9;���.75;1982;80d819cf-78b0-11ee-8885-e43d1a180a17;;56;0;0;0;PCE;1;http://droxmar.ru/podves/tproduct/148742376302-pp-60h27h290h09
7,86356E+11;;LP-1,0x20-25;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 1,0х20 25м;913.18;10;aec81e18-7a41-11ee-8885-e43d1a180a17;;3472;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/786356184482-lenta-plastina-krepezhnaya-pryamaya-10h2
3,22579E+11;;LP-0,5x20-10;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,5х20 10м;201.65;19;c188843c-7a3d-11ee-8885-e43d1a180a17;;624;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/322579231512-lenta-plastina-krepezhnaya-pryamaya-05h2
1,50895E+11;;KS-60x27x0,6 мм;Распродажа!;"Подвес прямой;Акция;Все категории";Краб соединитель одноуровневый 60x27x0,6 мм;25.55;78;6bbcc295-9802-11ee-8886-e43d1a180a17;;82;0;0;0;PCE;1;http://droxmar.ru/podves/tproduct/150894552692-krab-soedinitel-odnourovnevii-60x27x06-m
9,41344E+11;;OBr-L-25х75х30х1,2;;"Опора бруса;Все категории";"Опора бруса ""Лайт"" 25х75х30х1,2";39.86;873;ec33effb-852f-11ee-95a7-e43d1a17f1f9;;92;0;0;0;PCE;1;http://droxmar.ru/opora/tproduct/941343990132-opora-brusa-lait-25h75h30h12
4,7232E+11;;LP-0,8x20-25;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,8х20 25м;808.51;10;a0a0b245-7a40-11ee-8885-e43d1a180a17;;2650;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/472319737532-lenta-plastina-krepezhnaya-pryamaya-08h2
3,16929E+11;;LTP-0,5x20-5;;"Лента монтажная;Все категории";Лента для тёплых полов 0,5х20 5м;116.65;12;f5e391ac-797a-11ee-8885-e43d1a180a17;;274;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/316929405232-lenta-dlya-tyoplih-polov-05h20-5m
5,25032E+11;;SOS-200х90х40х2,0;Распродажа!;"Акция;Все категории";Скользящая опора для стропил 200х90х40х2,0 мм;83.80;13;f8498057-8a06-11ee-95a7-e43d1a17f1f9;;0;0;0;0;;0;http://droxmar.ru/sale/tproduct/525032467052-skolzyaschaya-opora-dlya-stropil-200h90h
6,49037E+11;;S-B-4,8x127;;"Саморез;Все категории";Саморез по дереву 4,8х127;02.���;2564;20958215-8dec-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/649036918342-samorez-po-derevu-48h127
8,03781E+11;;AK-OS-M10-10x110;Распродажа!;"Анкер клиновой;Все категории;Акция";Анкер клиновой 10х110;16.���;40;b475c065-af24-11f0-95ad-e43d1a17f1f9;;0;0;0;0;;0;http://droxmar.ru/all/tproduct/803781486782-anker-klinovoi-10h110
6,29044E+11;;LP-0,7x17-25;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,7х17 25м;592.54;6;66ea6e1d-7a3f-11ee-8885-e43d1a180a17;;1888;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/629043832452-lenta-plastina-krepezhnaya-pryamaya-07h1
6,63326E+11;;OKB-U-80х325х120х4;;"Основание колонны бруса;Все категории";Основание колонны бруса тип U 80х325х120х4;411.80;24;dde7d6f4-8857-11ee-95a7-e43d1a17f1f9;;1056;0;0;0;PCE;1;http://droxmar.ru/okb/tproduct/663325601472-osnovanie-kolonni-brusa-tip-u-80h325h120
4,76924E+11;;LP-0,5x12-10;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,5х12 10м;125.89;31;bb2e87dc-7a3c-11ee-8885-e43d1a180a17;;362;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/476923663022-lenta-plastina-krepezhnaya-pryamaya-05h1
3,54358E+11;;S-B-4,8х102;;"Саморез;Все категории";Саморез по дереву 4,8х102;���.48;2260;f9f7d2f7-8deb-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/354357788022-samorez-po-derevu-48h102
5,32729E+11;;PS-100х240х2,0;;"Пластина;Все категории";Пластина соединительная 100х240х2,0 мм;80.13;42;d5d993a4-8863-11ee-95a7-e43d1a17f1f9;;344;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/532729341772-plastina-soedinitelnaya-100h240h20-mm
6,25168E+11;;OBr-O-100х140х2,0;;"Опора бруса;Все категории";"Опора бруса ""Открытая"" 100х140х2,0";108.58;60;4bc973e5-852f-11ee-95a7-e43d1a17f1f9;;400;0;0;0;PCE;1;http://droxmar.ru/opora/tproduct/625168350312-opora-brusa-otkritaya-100h140h20
7,27244E+11;;KO-230х1,6х22;;"Круг отрезной;Все категории";Круг отрезной по металлу и н/с 230х1,6х22;96.15;9;8530a3b9-8563-11ef-95a9-e43d1a17f1f9;;168;0;0;0;PCE;1;http://droxmar.ru/krug/tproduct/727244290782-krug-otreznoi-po-metallu-i-ns-230h16h22
9,86824E+11;;KO-230х2,0х22;;"Круг отрезной;Все категории";Круг отрезной по металлу 230х2,0х22;106.10;116;a0c50482-8563-11ef-95a9-e43d1a17f1f9;;198;0;0;0;PCE;1;http://droxmar.ru/krug/tproduct/986824479332-krug-otreznoi-po-metallu-230h20h22
6,88119E+11;;SP-OS-M14;Распродажа!;"Шайба;Акция;Все категории";Шайба плоская М14;���.26;1066;8bff2728-9801-11ee-8886-e43d1a180a17;;10;0;0;0;PCE;1;http://droxmar.ru/shaiba/tproduct/688119339982-shaiba-ploskaya-m14
8,36985E+11;;GS-5х150;;Гвоздь;Гвоздь 5х150;131.99;55;416442ca-906a-11ee-8885-e43d1a180a17;;0;0;0;0;;0;http://droxmar.ru/tproduct/836984562122-gvozd-5h150
2,51807E+11;;LP-0,7x20-5;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,7х20 5м;151.25;22;87ab728e-7a3f-11ee-8885-e43d1a180a17;;446;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/251807261692-lenta-plastina-krepezhnaya-pryamaya-07h2
1,86932E+11;;PP-60х27х270х0,7;;"Подвес прямой;Все категории";ПП 60х27х270х0,7;���.92;2960;1f7e5362-78b1-11ee-8885-e43d1a180a17;;32;0;0;0;PCE;1;http://droxmar.ru/podves/tproduct/186931974352-pp-60h27h270h07
9,63653E+11;;S-E-4,2x64;;"Саморез;Все категории";Саморез по дереву 4,2х65;01.���;420;a4282b0c-af27-11f0-95ad-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/963652663892-samorez-po-derevu-42h65
2,21522E+11;;S-R-NS-10х1000;;"Шпилька;Все категории";Шпилька резьбовая нерж. А2 DIN975 10х1000;331.15;30;20341dde-8abd-11ee-8885-e43d1a180a17;;490;0;0;0;PCE;1;http://droxmar.ru/shpilka/tproduct/221521624502-shpilka-rezbovaya-nerzh-a2-din975-10h100
2,09846E+11;;LNP-0,5х20-5;Распродажа!;"Лента монтажная;Все категории;Акция";Лента неперфорированная 0,5х20 5м;107.21;10;3ba9738e-9d79-11ee-95a8-e43d1a17f1f9;;348;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/209846209352-lenta-neperforirovannaya-05h20-5m
4,84798E+11;;AK-OS-12x100;Распродажа!;"Анкер клиновой;Все категории;Акция";Анкер клиновой 12х100;18.53;200;a19a9768-1474-11f0-8887-e43d1a180a17;;0;0;0;0;;0;http://droxmar.ru/all/tproduct/484797692152-anker-klinovoi-12h100
4,28856E+11;;KUU-85х85х60х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 85х85х60х1,7 мм;29.77;350;55017459-8848-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/428856039442-ugolok-krepezhnii-usilennii-85h85h60h17
9,41282E+11;;KU-135-85х85х60х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный под 135 градусов 85х85х60х1,7 мм;32.58;286;189dea9a-885b-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/941281839202-ugolok-krepezhnii-pod-135-gradusov-85h85
6,32462E+11;;CPVS-50x20x0,5-24;;Сетка ЦПВС;ЦПВС 50х20х0,5 (24 м);818.55;4;0c0fdeba-8485-11ee-95a7-e43d1a17f1f9;;0;0;0;0;;0;http://droxmar.ru/tproduct/632462170032-tspvs-50h20h05-24-m
5,33908E+11;;PS-40х100х2,0;;"Пластина;Все категории";Пластина соединительная 40х100х2,0 мм;13.89;126;41bc3475-8860-11ee-95a7-e43d1a17f1f9;;58;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/533907775682-plastina-soedinitelnaya-40h100h20-mm
9,74994E+11;;S-R-NS-5х1000;Хит!;"Шпилька;Все категории";Шпилька резьбовая нерж. А2 DIN975 5х1000;77.47;73;de770b51-8abc-11ee-8885-e43d1a180a17;;120;0;0;0;PCE;1;http://droxmar.ru/shpilka/tproduct/974994119612-shpilka-rezbovaya-nerzh-a2-din975-5h1000
5,122E+11;;T-600x30x20x1;;"Кронштейн крепёжный;Все категории";Кронштейн Т-образный 600x30x20x1;186.60;198;cfca4cb6-8076-11ee-95a7-e43d1a17f1f9;;434;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/512200404012-kronshtein-t-obraznii-600x30x20x1
2,14882E+11;;LTP-0,5x20-20;;"Лента монтажная;Все категории";Лента для тёплых полов 0,5х20 20м;418.98;3;7c423aae-797b-11ee-8885-e43d1a180a17;;1234;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/214882478822-lenta-dlya-tyoplih-polov-05h20-20m
2,01545E+11;;KU-90х90х40х1,7;;"Уголок крепёжный;Все категории";Уголок крепежный 90х90х40х1,7 мм VC;21.���;128;10d7bcc4-87a6-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/201545280582-ugolok-krepezhnii-90h90h40h17-mm-vc
7,84045E+11;;KO-125х2,0х22;;"Круг отрезной;Все категории";Круг отрезной по металлу 125х2,0х22;42.92;20;ea38e57c-8560-11ef-95a9-e43d1a17f1f9;;54;0;0;0;PCE;1;http://droxmar.ru/krug/tproduct/784045389822-krug-otreznoi-po-metallu-125h20h22
5,49296E+11;;KU-130x130x100х2,5;;"Уголок крепёжный;Все категории";Уголок крепежный 130x130x100х2,5 мм;111.48;70;2aa2c49f-87a7-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/549295779842-ugolok-krepezhnii-130x130x100h25-mm
2,31012E+11;;PS-80х200х2,0;;"Пластина;Все категории";Пластина соединительная 80х200х2,0 мм;54.59;72;577cbeb3-8863-11ee-95a7-e43d1a17f1f9;;222;0;0;0;PCE;1;http://droxmar.ru/plastina/tproduct/231011818862-plastina-soedinitelnaya-80h200h20-mm
7,09532E+11;;LV-0,5x17-5;;"Лента монтажная;Все категории";"Лента-пластина крепежная ""Волна"" 0,5х17 5м";93.42;9;0030b092-7a38-11ee-8885-e43d1a180a17;;236;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/709531786972-lenta-plastina-krepezhnaya-volna-05h17-5
4,68417E+11;;S-B-4,8x152;;"Саморез;Все категории";Саморез по дереву 4,8х152;���.77;732;368d3854-8dec-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/468416937102-samorez-po-derevu-48h152
7,23529E+11;;S-B-3,5x19;;"Саморез;Все категории";Саморез по дереву 3,5х19;0.26;7110;e3a9f951-8de8-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/723529303012-samorez-po-derevu-35h19
7,34723E+11;;S-OS-PS-OS-4,2x41;;"Саморез;Все категории";Саморез с прессшайбой 4,2х41 мм;0.80;3830;728db0aa-8de7-11ee-8885-e43d1a180a17;;0;0;0;0;PCE;1;http://droxmar.ru/samorezi/tproduct/734723087322-samorez-s-pressshaiboi-42h41-mm
7,23698E+11;;KUU-90х90х65х2,0;;"Уголок крепёжный;Все категории";Уголок крепежный усиленный 90х90х65х2,0 мм;39.51;274;a197797c-8846-11ee-95a7-e43d1a17f1f9;;0;0;0;0;PCE;1;http://droxmar.ru/ugolki/tproduct/723697513162-ugolok-krepezhnii-usilennii-90h90h65h20
6,82285E+11;;LP-0,8x20-5;;"Лента монтажная;Все категории";Лента-пластина крепежная прямая 0,8х20 5м;175.35;1;3371fe2c-7a40-11ee-8885-e43d1a180a17;;476;0;0;0;PCE;1;http://droxmar.ru/lenta/tproduct/682284550302-lenta-plastina-krepezhnaya-pryamaya-08h2
5,58781E+11;;U-R-200х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный правый 200х30х30х2;221.11;47;47e28002-caba-11f0-95ae-e43d1a17f1f9;;430;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/558780601542-kronshtein-p-obraznii-pravii-200h30h30h2
3,6775E+11;;U-L-200х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный левый 200х30х30х2;221.11;47;1ef3ccf5-caba-11f0-95ae-e43d1a17f1f9;;430;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/367749877342-kronshtein-p-obraznii-levii-200h30h30h2
9,94167E+11;;U-R-300х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный правый 300х30х30х2;249.08;7;bd0079ae-caba-11f0-95ae-e43d1a17f1f9;;540;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/994167358532-kronshtein-p-obraznii-pravii-300h30h30h2
1,15064E+11;;U-R-600х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный правый 600х30х30х2;333.36;29;18e4fabc-cabb-11f0-95ae-e43d1a17f1f9;;745;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/115064184802-kronshtein-p-obraznii-pravii-600h30h30h2
7,66702E+11;;U-L-250х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный левый 250х30х30х2;234.94;35;84280697-caba-11f0-95ae-e43d1a17f1f9;;465;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/766702272422-kronshtein-p-obraznii-levii-250h30h30h2
3,36771E+11;;U-R-250х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный правый 250х30х30х2;234.94;35;9a8f6d2e-caba-11f0-95ae-e43d1a17f1f9;;465;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/336771303442-kronshtein-p-obraznii-pravii-250h30h30h2
7,37171E+11;;U-L-400х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный левый 400х30х30х2;277.36;25;cd25c466-caba-11f0-95ae-e43d1a17f1f9;;630;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/737170652302-kronshtein-p-obraznii-levii-400h30h30h2
3,80782E+11;;U-L-600х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный левый 600х30х30х2;333.36;29;0a17127b-cabb-11f0-95ae-e43d1a17f1f9;;745;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/380781523592-kronshtein-p-obraznii-levii-600h30h30h2
5,96531E+11;;U-R-400х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный правый 400х30х30х2;277.36;25;d9ae2f1d-caba-11f0-95ae-e43d1a17f1f9;;630;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/596531094322-kronshtein-p-obraznii-pravii-400h30h30h2
2,25056E+11;;U-L-500х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный левый 500х30х30х2;305.34;41;ea1fef59-caba-11f0-95ae-e43d1a17f1f9;;670;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/225055715082-kronshtein-p-obraznii-levii-500h30h30h2
5,27313E+11;;U-L-300х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный левый 300х30х30х2;249.08;7;af5ed089-caba-11f0-95ae-e43d1a17f1f9;;540;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/527313038332-kronshtein-p-obraznii-levii-300h30h30h2
6,58039E+11;;U-R-500х30х30х2;;"Кронштейн крепёжный;Все категории";Кронштейн П-образный правый 500х30х30х2;305.34;41;fa5cf5a8-caba-11f0-95ae-e43d1a17f1f9;;670;0;0;0;PCE;1;http://droxmar.ru/kronshtein/tproduct/658039351282-kronshtein-p-obraznii-pravii-500h30h30h2
8,76879E+11;;B-OS-10х20;;Болт;Болт ОЦ 10х20 к.п. 8.8. DIN 933;;0;65b8c900-f21a-11f0-888e-e43d1a180a17;;0;0;0;0;;0;http://droxmar.ru/bolt/tproduct/876878972102-bolt-ots-10h20-kp-88-din-933
5,2478E+11;;B-OS-8х50;;Болт;Болт ОЦ 8х50 шуруп для крепл.дер.лаг;;0;261f5c8a-f21b-11f0-888e-e43d1a180a17;;0;0;0;0;;0;http://droxmar.ru/bolt/tproduct/524779841802-bolt-ots-8h50-shurup-dlya-kreplderlag
4,55713E+11;Анлес;KL-HS-40-1;Новинка!;"Клей хозяйственный;Все категории";"Клей ""Холодная сварка""";92.66;100;9a3a8463-fc34-11f0-95ae-e43d1a17f1f9;;55;150;50;30;PCE;1;http://droxmar.ru/kley/tproduct/455713195132-klei-holodnaya-svarka
9,28442E+11;Анлес;KL-PU-40-1;Новинка!;"Клей хозяйственный;Все категории";"Клей ""Полиуретановый""";67.60;100;1fd50888-fc34-11f0-95ae-e43d1a17f1f9;;55;150;50;30;PCE;1;http://droxmar.ru/kley/tproduct/928442086522-klei-poliuretanovii
7,04395E+11;;B-OS-8х80;;Болт;Болт ОЦ 8х80 шуруп для крепл.дер.лаг;;0;0c230946-f21b-11f0-888e-e43d1a180a17;;0;0;0;0;;0;http://droxmar.ru/bolt/tproduct/704395033792-bolt-ots-8h80-shurup-dlya-kreplderlag
5,3379E+11;Анлес;KL-88M-40-1;Новинка!;"Клей хозяйственный;Все категории";Клей универсальный 88М;61.73;100;7308ae01-fc33-11f0-95ae-e43d1a17f1f9;;55;150;50;30;;0;http://droxmar.ru/kley/tproduct/533789580192-klei-universalnii-88m
